session_id,trial_index,seg_id,task_code,pattern_class_true,target_present,response_label,response_y,is_correct,reaction_time_ms,answer_changes,n_interactions,select_ms,montage,gain_uv,bandpass,notch,window_s,max_hw,ess,total_var,expected_loss_chosen,rejuv,post_decision
a827d519-0e24-4e8e-adee-5fef9d94002f,0,11851,spike,spike,0,No (no spike),0,True,1099.1,0,3,95.24092880253676,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17697001112253818,493.50062194841195,13.87639159593844,13.773943468625097,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,1,472,spike,spike,0,Yes (spike present),1,False,2680.7,0,10,176.59638925446205,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.177734215976674,466.131999002583,13.512155606492756,13.72098499903398,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,2,1417,spike,spike,0,No (no spike),0,True,2918.8,0,6,210.78615278595188,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.178235394199817,479.82986094474734,13.472653872947543,13.425312710159279,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,3,8146,spike,spike,1,Yes (spike present),1,True,474.0,0,9,95.75486228116607,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17866863715489512,442.7946500838673,13.215576067769277,13.384518125102527,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,4,9213,spike,spike,1,No (no spike),0,False,715.0,0,10,195.37438441206967,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17841226718460818,419.5984409922005,13.425075715666484,13.136452383911832,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,5,1230,spike,spike,0,No (no spike),0,True,589.0,0,6,105.06986242298517,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.1790746061736192,416.455332817543,13.377585306817615,13.354893362330815,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,6,866,spike,spike,0,No (no spike),0,True,1105.7,0,6,103.52807291294553,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.179738153998455,401.23234269669217,13.341345954435894,13.322415934473938,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,7,6489,spike,spike,1,Yes (spike present),1,True,440.6,0,6,10.392264353209294,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.1796544185223335,388.8295600280218,13.182602365367732,13.290814695577236,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,8,3027,spike,spike,0,No (no spike),0,True,348.9,0,3,126.43124941031152,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17996863977494426,364.7559024241163,13.143995670905952,13.137145610808165,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,9,11067,spike,spike,1,Yes (spike present),1,True,632.2,0,3,99.89914404040266,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17970452154849303,339.77681581300544,12.998587848236749,13.102121606663552,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,10,2717,spike,spike,0,Yes (spike present),1,False,240.4,0,3,103.83177628734245,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17943078622159359,325.92956512278676,12.977524897861269,12.960271020280887,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,11,17207,spike,spike,1,Yes (spike present),1,True,1311.3,0,7,85.19728851971601,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17925830279465266,301.1309639309674,12.82995329044433,12.945399354827877,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,12,6983,spike,spike,1,No (no spike),0,False,1837.9,0,5,122.7666282195458,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.18023605455188219,310.364258126548,13.04572785179156,12.800492065813655,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,13,851,spike,spike,0,No (no spike),0,True,2022.2,0,4,15.540908105875776,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17602184177707209,599.9999999999999,12.74046683905657,13.021277615407186,True,False
a827d519-0e24-4e8e-adee-5fef9d94002f,14,9345,spike,spike,1,No (no spike),0,False,1266.1,0,3,134.22523167139377,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17532288245887212,510.18641487169987,12.778583731891647,12.71415323652413,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,15,11870,spike,spike,1,No (no spike),0,False,813.5,0,7,127.37179949481568,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17445725261595152,332.35040880568357,12.890300360944162,12.75149515502664,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,16,12089,spike,spike,1,Yes (spike present),1,True,2601.1,0,7,120.66260668568829,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17462511112448642,403.3867836073515,12.822559783712116,12.861779113021939,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,17,12318,spike,spike,1,Yes (spike present),1,True,3760.4,0,7,213.80781150926032,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.1747651988138071,456.5114523429951,12.752248203612655,12.799556099099274,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,18,2230,spike,spike,0,No (no spike),0,True,2170.4,0,5,93.1972366223069,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17502398357855115,451.60085957827874,12.673132834361468,12.73147731869636,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,19,10551,spike,spike,1,Yes (spike present),1,True,1249.2,0,6,153.64294126849583,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.1758454993004795,497.9175727144887,12.629739108751316,12.652974222622735,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,20,1918,spike,spike,0,No (no spike),0,True,416.9,0,3,225.9794397650568,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17628260430347958,461.9691722575306,12.571357668605918,12.610813038969047,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,21,6130,spike,spike,0,No (no spike),0,True,1184.1,0,5,217.0194898949915,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17646699358539586,410.0602450392395,12.511201227536015,12.55452787737993,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,22,5962,spike,spike,1,Yes (spike present),1,True,520.9,0,5,84.83972166683975,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17750352225741878,448.05409016264906,12.506676718694852,12.494152618674708,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,23,2657,spike,spike,0,No (no spike),0,True,638.9,0,4,168.07091045898613,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17754981694787703,405.38994152111945,12.456700361602422,12.491526553784704,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,24,13612,spike,spike,1,No (no spike),0,False,1297.5,0,8,176.54004777410145,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17596521957468525,328.29287198819304,12.407126523525571,12.441609278558591,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,25,4755,spike,spike,0,Yes (spike present),1,False,535.4,0,5,154.26365166418512,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17655637846269517,435.3035229256601,12.538864561378372,12.392985942903618,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,26,14082,spike,spike,1,No (no spike),0,False,302.7,0,6,129.69240763590727,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.1747221481040705,347.62851771282436,12.603750262332102,12.525569635748246,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,27,2733,spike,spike,0,No (no spike),0,True,497.0,0,6,143.32249515887693,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17475199804066016,330.47136501640455,12.532621420802982,12.590428002921353,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,28,12134,spike,spike,1,No (no spike),0,False,3453.0,0,4,89.27845826610907,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17166415764564164,599.9999999999999,11.94261221447466,12.519714920252083,True,False
a827d519-0e24-4e8e-adee-5fef9d94002f,29,874,spike,spike,0,No (no spike),0,True,11641.7,0,5,223.53326106797863,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.172506897711096,594.2730759487004,11.901181834086076,11.929119459295865,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,30,4695,spike,spike,0,No (no spike),0,True,3937.2,0,6,38.88164766870706,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.1732541665518375,572.9119408649825,11.855852944345889,11.890146836969047,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,31,11710,spike,spike,1,Yes (spike present),1,True,1752.2,0,4,119.63242667803918,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17348064125053475,561.5531295635798,11.849873739898973,11.84575880153079,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,32,10305,spike,spike,1,Yes (spike present),1,True,9671.8,0,2,132.98206046905665,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17377531498177445,532.3028433367249,11.86215487664143,11.840791008289948,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,33,3565,spike,spike,0,No (no spike),0,True,7282.6,0,1,154.82810347057648,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.1741893882202929,507.33540851062014,11.817787671815886,11.8536059450542,False,False
a827d519-0e24-4e8e-adee-5fef9d94002f,34,5496,spike,spike,1,Yes (spike present),1,True,1414.7,0,6,200.26476167406568,bipolar,100.0,0.5-70 Hz,60 Hz,10.0,0.17461620648721077,463.5618219230673,11.848211908238738,11.809602636812679,False,False
