seg_id,s_mean,s_sd,n_raters,pos_rate
20523,-0.40892500963185807,0.5493216026233846,13,0.0
20524,-0.41231423646382326,0.5435041499985694,20,0.0
20527,-0.41231423646382326,0.5435041499985694,20,0.0
20528,-0.41231423646382326,0.5435041499985694,20,0.0
20532,-0.41231423646382326,0.5435041499985694,20,0.0
20533,-0.41231423646382326,0.5435041499985694,20,0.0
20534,-0.4123142364638231,0.5435041499985691,20,0.0
20535,-0.4123142364638231,0.5435041499985691,20,0.0
20537,-0.4123142364638231,0.5435041499985691,20,0.0
20541,-0.40797912874230474,0.5493282963401441,12,0.0
20542,-0.4123142364638231,0.5435041499985691,20,0.0
20544,-0.4176571912909181,0.5530733146484305,19,0.0
20545,-0.4114270270298981,0.5436309893049648,17,0.0
20546,-0.40312921073315755,0.5431114253301844,11,0.0
20547,-0.4123142364638231,0.5435041499985691,20,0.0
20548,-0.15832376719409783,0.04111128615763068,20,0.1
20549,-0.40797912874230474,0.5493282963401441,12,0.0
20551,-0.4123142364638231,0.5435041499985691,20,0.0
20552,-0.10507906324586777,0.04350026507125249,13,0.15384615384615385
20554,-0.4123142364638231,0.5435041499985691,20,0.0
20558,-0.4110545809111048,0.5445671381571986,15,0.0
20560,-0.18659228697142713,0.052607590567278595,17,0.058823529411764705
20561,-0.4110545809111048,0.5445671381571986,15,0.0
20563,-0.17611939257886425,0.05521520871935562,13,0.07692307692307693
20564,-0.4110545809111048,0.5445671381571986,15,0.0
20565,-0.40892500963185807,0.5493216026233846,13,0.0
20566,-0.40892500963185807,0.5493216026233846,13,0.0
20567,-0.44443815986295426,0.6444208659263129,13,0.0
20568,-0.4123142364638231,0.5435041499985691,20,0.0
20571,-0.4114270270298981,0.5436309893049648,17,0.0
20572,-0.4110545809111048,0.5445671381571986,15,0.0
20573,-0.4123142364638231,0.5435041499985691,20,0.0
20574,-0.40797912874230474,0.5493282963401441,12,0.0
20579,-0.19118466220107794,0.051235435015445856,20,0.05
20582,-0.18659228697142713,0.052607590567278595,17,0.058823529411764705
20583,-0.4123142364638231,0.5435041499985691,20,0.0
20585,-0.4123142364638231,0.5435041499985691,20,0.0
20586,-0.40797912874230474,0.5493282963401441,12,0.0
