seg_id,s_mean,s_sd,n_raters,pos_rate
0,-1.4765317078291724,1.1166365181699016,24,0.0
1,-0.7359402320580863,0.3831582823674226,13,0.07692307692307693
2,-0.6558830993259508,0.08762398500732399,164,0.07926829268292683
3,-0.7198952261143947,0.18102096555092645,58,0.034482758620689655
4,0.09875183902586493,0.03846926225703312,150,0.6
5,-0.47563449510373895,0.0664602839009784,158,0.13924050632911392
6,-1.0502427202834579,0.741237630038524,8,0.0
7,-0.28791711649301954,0.05040712762408583,157,0.2802547770700637
8,-0.9209938896270974,0.13145616150930925,142,0.06338028169014084
9,-1.0691896758762398,0.7225323559596504,19,0.0
10,-0.5943575593405006,0.0808062870633256,159,0.1069182389937107
11,-0.003948040391704634,0.0382074851771577,177,0.4406779661016949
12,0.3075191558601682,0.04432007579888212,148,0.7635135135135135
13,-0.1662565514506255,0.1415405830092055,21,0.23809523809523808
14,-1.0535104874997028,0.7353654402587405,13,0.0
15,-0.8450411411751784,0.11210672831396597,161,0.055900621118012424
16,-0.3869600213031006,0.06170801198986017,148,0.21621621621621623
17,-0.5238306676370005,0.06630959528194122,175,0.17142857142857143
18,0.16836059626497182,0.055853629653000746,54,0.5740740740740741
19,-1.3847541391925493,0.9122807744247331,19,0.0
20,-0.8860629495822716,0.1303128703873685,139,0.06474820143884892
21,-0.0143132101736282,0.041560605251237406,139,0.4172661870503597
22,0.11558821435834774,0.03618570757088768,180,0.6388888888888888
23,-0.3223790520358068,0.16595954296962426,19,0.15789473684210525
24,-0.80184693535972,0.10269980251213341,177,0.062146892655367235
25,-1.065788730683913,0.16113970701739758,163,0.06134969325153374
26,0.24026225299435858,0.06323427944913536,41,0.6585365853658537
27,-0.4850250229940102,0.21455724359836928,21,0.09523809523809523
28,-0.4493054812497439,0.20102994293475748,21,0.09523809523809523
29,-0.6545520033783222,0.8581098339907982,5,0.2
30,-1.2740102334186831,0.833326349222401,21,0.0
31,-1.1701689988252117,0.7780230484509283,19,0.0
32,-0.3298135851799229,0.05360956170128638,176,0.20454545454545456
33,-0.837224199371974,0.10385005417203762,167,0.08383233532934131
34,-0.3016605425288249,0.05273184525387687,164,0.27439024390243905
35,-0.28402075473820654,0.18738133649345157,15,0.13333333333333333
36,-0.6746037938507647,0.08976183643357068,151,0.13245033112582782
37,-1.2044766735831793,0.7412598038878666,20,0.0
38,-1.050264076038919,0.7411486485743848,14,0.0
39,-0.7986265870637357,0.08974344909469854,187,0.09090909090909091
40,-0.40947785737151954,0.06057850971726413,163,0.1901840490797546
41,-0.31646405188604176,0.054500616978978615,163,0.2331288343558282
42,-1.3792931775112265,0.8270057721121402,25,0.0
43,-0.25740379647928446,0.045353740835688,188,0.21808510638297873
44,-0.259832934729914,0.047756207054786864,186,0.2903225806451613
45,-0.6133537018382924,0.08474401340933745,163,0.09815950920245399
46,-1.152605865289293,0.7593651297253105,21,0.0
47,-0.7542228017820425,0.0956096162156763,161,0.09937888198757763
48,-0.5729677125289425,0.07942402019528735,154,0.14285714285714285
49,-0.12365468642896646,0.04397351752195491,150,0.38
50,-1.5001113458620836,0.9874698651980967,12,0.0
51,-1.1618218086097807,0.7139920873242435,14,0.0
52,-0.7245122228168182,0.09700800846577888,152,0.09868421052631579
53,-0.892001202502988,0.11184153447405007,185,0.06486486486486487
54,-1.4420091180498438,0.9302844594962576,17,0.0
55,-0.6780629424387001,0.08042830498384189,176,0.10227272727272728
56,-0.7347351246775066,0.08802989298358362,176,0.11363636363636363
57,-1.1557698807151726,0.1427954756291527,179,0.05027932960893855
58,-1.5427604668161743,0.9228625368913124,16,0.0
59,-1.154257265178233,0.7004932340072455,15,0.0
60,-1.0313928711190319,0.14525830545693957,169,0.05325443786982249
61,-0.5622084470077963,0.06979336399139094,179,0.16201117318435754
62,-0.3891830228994534,0.05555531321815433,180,0.2388888888888889
63,-0.38268400199049735,0.056614172344442534,172,0.23255813953488372
64,-0.7779031948647497,0.3104033040067603,19,0.10526315789473684
65,-0.1311291892420994,0.06625049701781484,44,0.2727272727272727
66,-1.1871036092665992,0.786331480442142,14,0.0
67,-1.3058444135281313,0.19014607897158517,158,0.0379746835443038
68,0.2996529454244081,0.0397813001210771,168,0.7380952380952381
69,-1.459080490927573,1.1286968395441836,15,0.0
70,-0.5407404916507431,0.06906069810130944,182,0.17032967032967034
71,-1.0551417888588037,0.733689671077714,12,0.0
72,-1.6006331942633554,0.9087676821949495,22,0.0
73,-0.5344001456785171,0.0682803776378169,169,0.1301775147928994
74,-1.092517079711216,0.7227340359628451,17,0.0
75,-0.5125068421790288,0.0724120094703451,156,0.17307692307692307
76,-0.8615179949646442,0.5099924910797415,11,0.09090909090909091
77,-0.9194426597230676,0.11639244484074239,156,0.05128205128205128
78,-0.38164729468700154,0.05800038884730899,161,0.16149068322981366
79,-1.3760360753892953,0.7464353251943361,21,0.0
80,-0.03539363899276714,0.03879313067889249,175,0.49142857142857144
81,-0.8223859748637975,0.0983033284041542,175,0.08
82,-1.1396893033159967,0.7202564893614852,18,0.0
83,-0.32684074010151076,0.1803665861046209,18,0.1111111111111111
84,-1.6280639212605705,0.8815767725396658,22,0.0
85,-0.05735749883376083,0.042516738650284665,148,0.42567567567567566
86,-1.0502642211173845,0.7411487560085521,12,0.0
87,-0.04305066795031536,0.03894577006302907,175,0.4057142857142857
88,-0.9889480057395337,0.12597139130633692,160,0.075
89,-1.0774148140162274,0.7298883834210393,15,0.0
90,-0.3725870754041165,0.09064716953985368,53,0.11320754716981132
91,-0.7089204534069851,0.08026252863936377,191,0.1099476439790576
92,0.25264378278776767,0.049985197313359174,67,0.6716417910447762
93,-1.3098486451568432,0.7687229322101461,18,0.0
94,-0.555556509024007,0.07689625208766318,157,0.10828025477707007
95,-1.411083030962922,0.9199774068432252,19,0.0
96,-1.5637886411916158,0.9360373618892943,17,0.0
97,-0.14511668727463098,0.12741913492077023,20,0.1
98,-0.7134159861579911,0.10398487872248427,135,0.08888888888888889
99,0.10446538059869685,0.05237569633080712,49,0.5102040816326531
100,-0.19811859887522112,0.04388050192904873,179,0.36312849162011174
101,-0.5854107287619894,0.07808691709020549,159,0.1069182389937107
102,0.02187340147929749,0.03772019021446141,180,0.4222222222222222
103,-0.4223766748748319,0.2088026713858541,15,0.13333333333333333
104,-1.0505549239346879,0.7402596391113123,11,0.0
105,-0.8468079267272585,0.10289976844452092,172,0.046511627906976744
106,-0.6318563962279884,0.0813835423231161,173,0.09826589595375723
107,-0.6255356834608108,0.08480022705737128,150,0.13333333333333333
108,-0.32471164700188593,0.07712535799631266,65,0.13846153846153847
109,-0.5984833095870665,0.07523174315616554,169,0.08875739644970414
110,-1.2403523363592859,0.7706721037859467,23,0.0
111,-0.5487876407243453,0.07455674345335876,153,0.13071895424836602
112,-0.7968942796480519,0.28030645059724946,23,0.08695652173913043
113,-1.1256230815809416,0.7396963151545368,10,0.0
114,-1.4059356570729358,0.9633086370245336,14,0.0
115,-1.2115852340477353,0.782614847162453,15,0.0
116,-1.0600111905864296,0.138006359192164,177,0.05649717514124294
117,-1.599483702684052,0.9097364556483658,15,0.0
118,-0.4716358909462801,0.0683754841051493,153,0.1568627450980392
119,-0.5489165374421527,0.24860481351729774,16,0.0625
120,-0.37814383187686534,0.19321983478819799,17,0.11764705882352941
121,-0.5528843957921916,0.07044966273253923,168,0.125
122,0.03678692961205064,0.03901379072318302,156,0.5
123,-0.887332957887504,0.10209652396273204,186,0.0967741935483871
124,0.0792186005421658,0.03712837942040226,177,0.5932203389830508
125,-1.258789249435361,0.8877445211352025,17,0.0
126,-0.04125827944964864,0.23467271312713722,7,0.14285714285714285
127,-0.319505137302044,0.166714724704017,23,0.13043478260869565
128,-0.45758801985349057,0.19327583575833748,19,0.05263157894736842
129,-1.0601472950766258,0.7320001266782228,14,0.0
130,-1.1079523173258474,0.7045245421529486,14,0.0
131,-0.6962031900439714,0.0930051649065258,162,0.10493827160493827
133,-0.6430810956167277,0.29111538071411774,14,0.14285714285714285
134,-1.19531197946544,0.7431069344902693,17,0.0
135,-0.843009036088907,0.4316431816254045,18,0.05555555555555555
136,-0.2656367139721621,0.04856082472653853,171,0.25146198830409355
137,-1.2223897757438942,0.7464943784437574,21,0.0
138,0.15101987338676204,0.04938801723357134,60,0.55
139,-1.0949684495480967,0.7887037148457026,13,0.0
140,-0.6641653003679706,0.2842826935385962,16,0.125
141,-0.6369128491312043,0.08581446004094044,163,0.09815950920245399
142,-0.3946325728571032,0.059987233379454066,168,0.18452380952380953
143,-0.5574172709151245,0.06619275922511368,190,0.10526315789473684
144,-0.2081606500390151,0.04725544397226687,172,0.29069767441860467
145,-1.2820434478354654,0.7775216291743814,19,0.0
146,-1.1880449858304167,0.7631126267449134,17,0.0
147,-1.5221562667028132,0.9476866726704142,16,0.0
148,-0.7765175126255197,0.10254089773336754,162,0.07407407407407407
149,-0.35657421349565005,0.058839230401538226,150,0.20666666666666667
150,-1.172601575020813,0.7558732769485355,18,0.0
151,-0.6359827344318535,0.28217249883157436,19,0.05263157894736842
152,-0.3964188392863415,0.08222733250177645,68,0.11764705882352941
153,0.056499757328399576,0.05020554735722904,77,0.5454545454545454
154,-1.0534918436461067,0.7380819794491136,14,0.0
155,-0.6500500106014032,0.0887396201210116,156,0.11538461538461539
