seg_id,s_mean,s_sd,n_raters,pos_rate
20523,-0.9342409535133688,0.9634117548241904,13,0.0
20524,-1.0732052294227337,0.9078692585877892,21,0.0
20527,-1.0732052294227337,0.9078692585877892,21,0.0
20528,-1.0732052294227337,0.9078692585877892,21,0.0
20532,-1.0732052294227337,0.9078692585877892,21,0.0
20533,0.22354853954553106,0.14944895947360357,21,0.2857142857142857
20534,-1.0485826801566678,0.9223793683389662,20,0.0
20535,-1.0485826801566678,0.9223793683389662,20,0.0
20537,-0.4074084555212639,0.3016285543438297,20,0.05
20541,-0.9225127814008576,0.9694339123934816,12,0.0
20542,-1.0485826801566678,0.9223793683389662,20,0.0
20544,0.7676084416748137,0.16669560972730674,19,0.631578947368421
20545,-0.9940669698033429,0.9398595058969926,17,0.0
20546,-0.8642518505204708,0.9861675951782621,11,0.0
20547,-1.0485826801566678,0.9223793683389662,20,0.0
20548,-1.0485826801566678,0.9223793683389662,20,0.0
20549,-0.9225127814008576,0.9694339123934816,12,0.0
20551,-1.0485826801566678,0.9223793683389662,20,0.0
20552,-1.0976144644322678,0.9598479057861575,13,0.0
20554,-1.0485826801566678,0.9223793683389662,20,0.0
20558,-0.9524916040848284,0.958168660570072,15,0.0
20560,-0.9940669698033429,0.9398595058969926,17,0.0
20561,-0.9524916040848284,0.958168660570072,15,0.0
20563,-0.9342409535133688,0.9634117548241904,13,0.0
20564,-0.9524916040848284,0.958168660570072,15,0.0
20565,-0.9342409535133688,0.9634117548241904,13,0.0
20566,-0.9342409535133688,0.9634117548241904,13,0.0
20567,-1.0976144644322678,0.9598479057861575,13,0.0
20568,-1.0485826801566678,0.9223793683389662,20,0.0
20571,-0.9940669698033429,0.9398595058969926,17,0.0
20572,-0.9524916040848284,0.958168660570072,15,0.0
20573,-1.0485826801566678,0.9223793683389662,20,0.0
20574,-0.9225127814008576,0.9694339123934816,12,0.0
20575,0.6406133881003462,0.7648935467018123,3,1.0
20576,0.6406133881003462,0.7648935467018123,3,1.0
20577,0.6406133881003462,0.7648935467018123,3,1.0
20578,0.6406133881003462,0.7648935467018123,3,1.0
20579,-1.0485826801566678,0.9223793683389662,20,0.0
20582,-0.9940669698033429,0.9398595058969926,17,0.0
20583,-1.0485826801566678,0.9223793683389662,20,0.0
20585,-1.0485826801566678,0.9223793683389662,20,0.0
20586,-0.28044592692057985,0.2887825342974577,12,0.08333333333333333
20588,-0.9225127814008576,0.9694339123934816,12,0.0
20591,-0.9524916040848284,0.958168660570072,15,0.0
20592,-1.0976144644322678,0.9598479057861575,13,0.0
