seg_id,s_mean,s_sd,n_raters,pos_rate
20523,-1.1695493156786136,0.8009675901811801,13,0.0
20524,-1.2296845347736396,0.7665129757445357,20,0.0
20527,-1.2296845347736396,0.7665129757445357,20,0.0
20528,-1.2296845347736396,0.7665129757445357,20,0.0
20532,-1.2296845347736396,0.7665129757445357,20,0.0
20533,-0.2736360475891091,0.11203289789455927,20,0.3
20534,-1.2296845347736396,0.7665129757445357,20,0.0
20535,-1.2296845347736396,0.7665129757445357,20,0.0
20537,-0.7430692196603159,0.22023464882467675,20,0.05
20541,-1.1627545017949408,0.808114212403101,12,0.0
20542,-1.2296845347736396,0.7665129757445357,20,0.0
20544,0.18832317183842331,0.1305418411266963,18,0.6666666666666666
20545,-1.201948454018514,0.7846724165049143,17,0.0
20546,-1.1237489403353242,0.8190161287553402,11,0.0
20547,-1.2296845347736396,0.7665129757445357,20,0.0
20548,-1.2296845347736396,0.7665129757445357,20,0.0
20549,-1.1627545017949408,0.808114212403101,12,0.0
20551,-1.2296845347736396,0.7665129757445357,20,0.0
20552,-1.3284571495513116,0.7761516754206146,13,0.0
20554,-1.2296845347736396,0.7665129757445357,20,0.0
20558,-1.1749238565876077,0.8017807243286025,15,0.0
20560,-1.201948454018514,0.7846724165049143,17,0.0
20561,-1.1749238565876077,0.8017807243286025,15,0.0
20563,-1.1695493156786136,0.8009675901811801,13,0.0
20564,-1.1749238565876077,0.8017807243286025,15,0.0
20565,-1.1695493156786136,0.8009675901811801,13,0.0
20566,-1.1695493156786136,0.8009675901811801,13,0.0
20567,-1.3284571495513116,0.7761516754206146,13,0.0
20568,-1.2296845347736396,0.7665129757445357,20,0.0
20571,-1.201948454018514,0.7846724165049143,17,0.0
20572,-1.1749238565876077,0.8017807243286025,15,0.0
20573,-1.2296845347736396,0.7665129757445357,20,0.0
20574,-1.1627545017949408,0.808114212403101,12,0.0
20579,-1.2296845347736396,0.7665129757445357,20,0.0
20582,-1.201948454018514,0.7846724165049143,17,0.0
20583,-1.2296845347736396,0.7665129757445357,20,0.0
20585,-1.2296845347736396,0.7665129757445357,20,0.0
20586,-0.6459513380717519,0.24449753316688727,12,0.08333333333333333
20588,-1.1627545017949408,0.808114212403101,12,0.0
20591,-1.1749238565876077,0.8017807243286025,15,0.0
20592,-1.3284571495513116,0.7761516754206146,13,0.0
20593,-0.4727656582023669,0.216447336761473,11,0.09090909090909091
20599,-0.1781099855473716,0.22611273194938475,4,0.5
20602,-1.1695493156786136,0.8009675901811801,13,0.0
20605,-1.353629390382643,0.7606537060513472,18,0.0
20607,-1.1749238565876077,0.8017807243286025,15,0.0
20621,-0.805275652778723,0.23523128455176057,19,0.05263157894736842
20636,-1.3442789799591384,0.7706102188945391,15,0.0
20670,-1.0759027998931106,0.6738175576702905,3,0.0
20695,-0.17509832621887622,0.16207465054690387,13,0.38461538461538464
20704,-1.3284571495513116,0.7761516754206146,13,0.0
20706,-0.20057330689183586,0.13111397476149336,19,0.42105263157894735
20708,-1.3442789799591384,0.7706102188945391,15,0.0
20717,-0.07953062870700203,0.13424980049675206,18,0.5
20720,-1.3205794958677721,0.7756118656562838,12,0.0
20723,0.9095112888819734,0.8725374545256417,3,1.0
20724,0.9095112888819734,0.8725374545256417,3,1.0
20725,0.9095112888819734,0.8725374545256417,3,1.0
20726,-0.23748893993686696,0.16236335638170576,13,0.3076923076923077
20733,-1.3284571495513116,0.7761516754206146,13,0.0
20767,-1.3284571495513116,0.7761516754206146,13,0.0
20771,-0.7969058226483465,0.2292807204893126,19,0.05263157894736842
20777,-1.353629390382643,0.7606537060513472,18,0.0
20778,-1.3284571495513116,0.7761516754206146,13,0.0
20780,0.3770267727150327,0.8256463268585037,3,1.0
20781,0.3770267727150327,0.8256463268585037,3,1.0
20782,0.3770267727150327,0.8256463268585037,3,1.0
20783,0.3770267727150327,0.8256463268585037,3,1.0
20784,0.3770267727150327,0.8256463268585037,3,1.0
20785,0.3770267727150327,0.8256463268585037,3,1.0
20786,-1.3284571495513116,0.7761516754206146,13,0.0
20788,-0.8676483286590901,0.19299245298224627,19,0.05263157894736842
20789,0.3770267727150327,0.8256463268585037,3,1.0
20790,-0.17659470888043205,0.22696353779754627,5,0.6
20791,0.3770267727150327,0.8256463268585037,3,1.0
20792,0.3770267727150327,0.8256463268585037,3,1.0
20793,-0.1781099855473716,0.22611273194938475,4,0.5
20795,-1.3284571495513116,0.7761516754206146,13,0.0
20796,-0.1781099855473716,0.22611273194938475,4,0.5
20806,-1.0780269737211077,0.6904773060989259,3,0.0
20807,-1.0780269737211077,0.6904773060989259,3,0.0
20808,-1.0780269737211077,0.6904773060989259,3,0.0
20811,-1.2297104777212187,0.8733231801257951,3,0.0
20819,-1.3205794958677721,0.7756118656562838,12,0.0
